deflatortype,Deflators
TL 2012,1.970737235
TM 2012,1.40329642
TN 2012,1.298645622
TO 2012,1.152235933
Total DAC 2012,0.994853615
TR 2012,1.593689478
TT 2012,1.034645931
TV 2012,1.055358016
TW 2012,0.963017579
TZ 2012,0.986375842
UA 2012,1.191610885
UG 2012,1.089316571
UM 2012,1.017549229
US 2012,1.017549229
UY 2012,1.007438156
UZ 2012,1.857700261
VA 2012,1.04544786
VC 2012,0.93073642
VE 2012,2.271948388
VG 2012,1.005117544
VI 2012,1.017549229
VN 2012,0.904334887
VU 2012,0.982860192
WF 2012,1.04093533
WS 2012,1.008412128
XK 2012,0.995114534
YE 2012,0.953896117
YT 2012,1.04093533
ZA 2012,1.182964541
ZM 2012,1.247320474
ZW 2012,0.722103606
AD 2013,1.005091235
AE 2013,1.123241648
AF 2013,1.226882753
AG 2013,0.855052902
AI 2013,1.071033092
AL 2013,0.953461138
AM 2013,1.064140359
AO 2013,1.396556398
AQ 2013,1.018918877
AR 2013,1.094822027
AS 2013,1.018918877
AT 2013,1.020895505
AU 2013,0.938084014
AW 2013,0.979615187
AX 2013,1.016264266
AZ 2013,1.679177804
BA 2013,1.013632234
BB 2013,0.934085525
BD 2013,0.753590148
BE 2013,1.006446979
BF 2013,1.092409852
BG 2013,0.974550508
BH 2013,1.04771376
BI 2013,0.847632498
BJ 2013,1.132941075
BL 2013,1.005091235
BM 2013,1.071033092
BN 2013,1.252557362
BO 2013,0.976373572
BQ 2013,1.001755274
BR 2013,1.29130143
BS 2013,0.840388131
BT 2013,0.923571055
BV 2013,0.935811532
BW 2013,0.979446923
BY 2013,1.250158137
BZ 2013,0.920655185
CA 2013,0.950937927
CC 2013,0.938084014
CD 2013,0.933188846
CF 2013,0.554006947
CG 2013,1.335419721
CH 2013,1.006307074
CI 2013,1.090015494
CK 2013,1.034923824
CL 2013,1.041180131
CM 2013,1.068711086
CN 2013,0.990673734
CO 2013,1.345653134
CR 2013,0.978290599
CU 2013,0.855841736
CV 2013,1.041223702
CW 2013,1.009999001
CX 2013,0.938084014
CY 2013,1.011198592
CZ 2013,0.965459978
DE 2013,1.016836141
DJ 2013,0.895049548
DK 2013,1.009999001
DM 2013,0.869943528
DO 2013,0.981866123
DZ 2013,1.396450382
EC 2013,0.967496092
EE 2013,0.948687986
EG 2013,1.372485242
EH 2013,1.070648509
ER 2013,0.617906209
ES 2013,0.997391906
ET 2013,0.911056556
EU Institutions 2013,1.008429596
FI 2013,1.016264266
FJ 2013,0.946779146
FK 2013,1.071033092
FM 2013,0.805000028
FO 2013,1.009999001
FR 2013,1.005091235
GA 2013,1.225622615
GB 2013,1.071033092
GD 2013,0.900404896
GE 2013,1.173364298
GF 2013,1.005091235
GG 2013,1.071033092
GH 2013,1.218334494
GI 2013,1.071033092
GL 2013,1.009999001
GM 2013,0.950146028
GN 2013,1.050575464
GP 2013,1.005091235
GQ 2013,1.242204164
GR 2013,0.981262363
GS 2013,1.071033092
GT 2013,0.81798094
GU 2013,1.018918877
GW 2013,0.89317209
GY 2013,0.914079056
HK 2013,0.875000576
HM 2013,0.938084014
HN 2013,0.924275047
HR 2013,1.034280298
HT 2013,0.977934514
HU 2013,0.994234522
ID 2013,1.123261668
IE 2013,0.997268353
IL 2013,0.939715788
IM 2013,1.071033092
IN 2013,0.976988208
IO 2013,1.071033092
IQ 2013,1.305289311
IR 2013,1.035763324
IS 2013,1.085411543
IT 2013,1.008922264
JE 2013,1.071033092
JM 2013,0.949156654
JO 2013,0.912018541
JP 2013,0.938088128
KE 2013,0.820634096
KG 2013,1.186075685
KH 2013,0.874983391
KI 2013,1.184820461
KM 2013,1.096254405
KN 2013,0.947609827
KP 2013,1
KR 2013,1.045722424
KW 2013,1.2419052
KY 2013,1.071033092
KZ 2013,1.552233268
LA 2013,0.948902993
LB 2013,0.887541959
LC 2013,0.813169958
LI 2013,1.006307074
LK 2013,1.029442952
LR 2013,1.037125982
LS 2013,1.006871039
LT 2013,1.016587347
LU 2013,1.026308901
LV 2013,1.000872068
LY 2013,0.9980293
MA 2013,1.070648509
MC 2013,1.005091235
MD 2013,1.035071031
ME 2013,0.952798453
MF 2013,1.005091235
MG 2013,1.056780988
MH 2013,0.933380055
MK 2013,0.974900906
ML 2013,0.998673403
MM 2013,1.198255408
MN 2013,1.265444867
MO 2013,0.879511611
MP 2013,1.018918877
MQ 2013,1.005091235
MR 2013,1.272282106
MS 2013,1.071033092
MT 2013,0.991683307
MU 2013,1.02101691
MV 2013,0.832157851
MW 2013,0.951730891
MX 2013,1.180801212
MY 2013,1.161348481
MZ 2013,1.52303682
NA 2013,1.046134072
NC 2013,1.005091235
NE 2013,1.072786973
NF 2013,0.938084014
NG 2013,1.496549309
NI 2013,1.055838044
NL 2013,1.001755274
NO 2013,0.935811532
NP 2013,0.823767519
NR 2013,1.873127635
NU 2013,1.034923824
NZ 2013,1.034923824
OM 2013,1.175031344
PA 2013,0.920270835
PE 2013,1.080441055
PF 2013,1.005091235
PG 2013,1.25846129
PH 2013,1.129030206
PK 2013,0.936962005
PL 2013,1.006690451
PM 2013,1.005091235
PN 2013,1.071033092
PR 2013,0.949060589
PS 2013,0.97282576
PT 2013,1.006843466
PW 2013,0.8664359
PY 2013,1.222481851
QA 2013,1.212434369
RE 2013,1.005091235
RO 2013,0.994903823
RS 2013,1.039486294
RU 2013,1.415158893
RW 2013,1.091094463
SA 2013,1.061676654
SB 2013,0.935905294
SC 2013,1.05876015
SD 2013,2.165930627
SE 2013,0.966045601
SG 2013,1.010522939
SH 2013,1.071033092
SI 2013,1.006669691
SJ 2013,0.935811532
SK 2013,0.997703138
SL 2013,1.334080211
SM 2013,1.065724624
SN 2013,1.043472899
SO 2013,0.824534538
SR 2013,1.371740405
SS 2013,3.977536047
ST 2013,0.899771338
SV 2013,0.942382931
SX 2013,1.009999001
SY 2013,1
SZ 2013,1.081377315
TC 2013,1.071033092
TD 2013,1.213104237
TF 2013,1.005091235
TG 2013,1.055557007
TH 2013,0.957090903
TJ 2013,1.569184005
TK 2013,1.034923824
TL 2013,1.588037688
TM 2013,1.407969807
TN 2013,1.282185018
TO 2013,1.089669529
Total DAC 2013,0.999438344
TR 2013,1.65413102
TT 2013,1.081363883
TV 2013,1.09266952
TW 2013,0.973375856
TZ 2013,1.087445895
UA 2013,1.239689018
UG 2013,1.116468885
UM 2013,1.018918877
US 2013,1.018918877
UY 2013,1.09195757
UZ 2013,1.876061297
VA 2013,1.008922264
VC 2013,0.955504029
VE 2013,1.521107447
VG 2013,1.071033092
VI 2013,1.018918877
VN 2013,0.944179287
VU 2013,0.990728501
WF 2013,1.005091235
WS 2013,1.064495399
XK 2013,1.053132821
YE 2013,1.063545922
YT 2013,1.005091235
ZA 2013,1.071194415
ZM 2013,1.274795111
ZW 2013,0.690420011
AD 2014,0.845588434
AE 2014,1.104922237
AF 2014,1.157507959
AG 2014,0.909940757
AI 2014,0.932078021
AL 2014,0.977396858
AM 2014,1.075351794
AO 2014,1.418251034
AQ 2014,1.01069349
AR 2014,1.019322801
AS 2014,1.01069349
AT 2014,0.854162471
AU 2014,0.82661167
AW 2014,0.965597079
AX 2014,0.851701404
AZ 2014,1.609584421
BA 2014,1.011042101
BB 2014,0.950921131
BD 2014,0.819348067
BE 2014,0.844376013
BF 2014,1.069779359
BG 2014,0.991744022
BH 2014,1.019782336
BI 2014,0.891601641
BJ 2014,1.121613288
BL 2014,0.845588434
BM 2014,0.932078021
BN 2014,1.209355327
BO 2014,0.983924938
BQ 2014,0.842593024
BR 2014,1.245108155
BS 2014,0.894694767
BT 2014,0.994000772
BV 2014,0.759404284
BW 2014,0.959295602
BY 2014,1.291585759
BZ 2014,0.961075739
CA 2014,0.857664723
CC 2014,0.82661167
CD 2014,0.945229276
CF 2014,0.974612027
CG 2014,1.299394332
CH 2014,0.944943697
CI 2014,1.130778101
CK 2014,0.84221997
CL 2014,0.936562912
CM 2014,1.0952474
CN 2014,1.002645256
CO 2014,1.284340256
CR 2014,0.972597672
CU 2014,0.870830783
CV 2014,1.038194321
CW 2014,0.839062214
CX 2014,0.82661167
CY 2014,1.047123564
CZ 2014,0.853941499
DE 2014,0.852649533
DJ 2014,0.971016677
DK 2014,0.839062214
DM 2014,0.917368407
DO 2014,1.003402606
DZ 2014,1.384669593
EC 2014,0.985822337
EE 2014,0.991725014
EG 2014,1.421989266
EH 2014,1.055410071
ER 2014,0.665683981
ES 2014,0.840346511
ET 2014,0.961575818
EU Institutions 2014,0.847748675
FI 2014,0.851701404
FJ 2014,1.047842555
FK 2014,0.932078021
FM 2014,0.841172989
FO 2014,0.839062214
FR 2014,0.845588434
GA 2014,1.199050404
GB 2014,0.932078021
GD 2014,0.951628846
GE 2014,1.161421797
GF 2014,0.845588434
GG 2014,0.932078021
GH 2014,0.961706774
GI 2014,0.932078021
GL 2014,0.839062214
GM 2014,0.825485691
GN 2014,1.059183726
GP 2014,0.845588434
GQ 2014,1.283590016
GR 2014,0.833216593
GS 2014,0.932078021
GT 2014,0.860166973
GU 2014,1.01069349
GW 2014,0.871395542
GY 2014,0.896612423
HK 2014,0.897199989
HM 2014,0.82661167
HN 2014,0.960259771
HR 2014,1.03256747
HT 2014,0.970190213
HU 2014,0.849438882
ID 2014,1.038809365
IE 2014,0.898738433
IL 2014,0.954465063
IM 2014,0.932078021
IN 2014,1.008560293
IO 2014,0.932078021
IQ 2014,1.213149452
IR 2014,1.10992072
IS 2014,0.934520893
IT 2014,0.843885094
JE 2014,0.932078021
JM 2014,0.92026503
JO 2014,0.945886237
JP 2014,0.893487195
KE 2014,0.864417022
KG 2014,1.088902587
KH 2014,0.893948576
KI 2014,1.103673392
KM 2014,1.079273896
KN 2014,0.981426426
KP 2014,1
KR 2014,0.953127302
KW 2014,1.146515455
KY 2014,0.932078021
KZ 2014,1.37019105
LA 2014,0.975949455
LB 2014,0.891269883
LC 2014,0.871623164
LI 2014,0.944943697
LK 2014,1.063136471
LR 2014,0.978035545
LS 2014,1.014514617
LT 2014,1.024644469
LU 2014,0.832803799
LV 2014,1.013841395
LY 2014,0.725541476
MA 2014,1.055410071
MC 2014,0.845588434
MD 2014,0.950577283
ME 2014,0.945631861
MF 2014,0.845588434
MG 2014,1.04128296
MH 2014,0.885455525
MK 2014,0.994879645
ML 2014,1.057207129
MM 2014,1.200054905
MN 2014,1.101380744
MO 2014,0.849165224
MP 2014,1.01069349
MQ 2014,0.845588434
MR 2014,1.146454528
MS 2014,0.932078021
MT 2014,1.05526355
MU 2014,1.042695757
MV 2014,0.870395095
MW 2014,0.99139289
MX 2014,1.201701995
MY 2014,1.160013926
MZ 2014,1.486105688
NA 2014,0.995837736
NC 2014,0.845588434
NE 2014,1.093759026
NF 2014,0.82661167
NG 2014,1.548795783
NI 2014,1.088486998
NL 2014,0.842593024
NO 2014,0.759404284
NP 2014,0.821145084
NR 2014,1.5032056
NU 2014,0.84221997
NZ 2014,0.84221997
OM 2014,1.158560892
PA 2014,0.942426397
PE 2014,1.018745169
PF 2014,0.845588434
PG 2014,1.323224491
PH 2014,1.103992458
PK 2014,0.948517203
PL 2014,0.843044059
PM 2014,0.845588434
PN 2014,0.932078021
PR 2014,0.951942495
PS 2014,0.969999763
PT 2014,0.853016295
PW 2014,0.956599881
PY 2014,1.176990735
QA 2014,1.205028241
RE 2014,0.845588434
RO 2014,1.004803205
RS 2014,0.982455977
RU 2014,1.24662578
RW 2014,1.095868938
SA 2014,1.047207123
SB 2014,0.942648533
SC 2014,1.00982612
SD 2014,2.365113322
SE 2014,0.83103214
SG 2014,0.986903956
SH 2014,0.932078021
SI 2014,0.844779755
SJ 2014,0.759404284
SK 2014,0.83515363
SL 2014,1.126437623
SM 2014,1.072125689
SN 2014,1.058223248
SO 2014,0.839602052
SR 2014,1.357211815
SS 2014,3.108027836
ST 2014,0.988841238
SV 2014,0.947041196
SX 2014,0.839062214
SY 2014,1
SZ 2014,1.001445277
TC 2014,0.932078021
TD 2014,1.23386271
TF 2014,0.845588434
TG 2014,1.051963761
TH 2014,0.903230641
TJ 2014,1.575908034
TK 2014,0.84221997
TL 2014,1.280410595
TM 2014,1.418677871
TN 2014,1.283567528
TO 2014,1.107860127
Total DAC 2014,0.904536542
TR 2014,1.498372751
TT 2014,1.071259852
TV 2014,1.038840624
TW 2014,0.987618362
TZ 2014,1.113894835
UA 2014,0.903097654
UG 2014,1.195771065
UM 2014,1.01069349
US 2014,1.01069349
UY 2014,1.038206964
UZ 2014,1.937431164
VA 2014,0.843885094
VC 2014,0.946773098
VE 2014,1.359730395
VG 2014,0.932078021
VI 2014,1.01069349
VN 2014,0.973990227
VU 2014,0.987551658
WF 2014,0.845588434
WS 2014,1.050784457
XK 2014,1.063429126
YE 2014,1.085234128
YT 2014,0.845588434
ZA 2014,0.999843554
ZM 2014,1.174689042
ZW 2014,0.691295326
AD 2015,0.998835001
AE 2015,0.941254005
AF 2015,1.095026761
AG 2015,0.937665265
AI 2015,0.901465121
AL 2015,0.826677984
AM 2015,0.943553745
AO 2015,1.07890834
AQ 2015,1.010935025
AR 2015,1.181537865
AS 2015,1.010935025
AT 2015,1.011002819
AU 2015,1.001511791
AW 2015,0.972118706
AX 2015,1.003002705
AZ 2015,1.104445205
BA 2015,0.873166118
BB 2015,0.958447437
BD 2015,0.871693527
BE 2015,1.014906995
BF 2015,0.863192672
BG 2015,0.860493003
BH 2015,0.911064431
BI 2015,0.981335906
BJ 2015,0.89992317
BL 2015,0.998835001
BM 2015,0.901465121
BN 2015,0.936565864
BO 2015,0.933092381
BQ 2015,1.001578726
BR 2015,0.90908195
BS 2015,0.956433191
BT 2015,0.979397498
BV 2015,0.949107063
BW 2015,0.817346451
BY 2015,0.909468198
BZ 2015,0.960844923
CA 2015,0.970367641
CC 2015,1.001511791
CD 2015,0.911757087
CF 2015,0.872364587
CG 2015,0.734141808
CH 2015,0.97086804
CI 2015,0.975058404
CK 2015,1.016217143
CL 2015,0.861588217
CM 2015,0.915184099
CN 2015,0.986088978
CO 2015,0.944374666
CR 2015,1.017557862
CU 2015,0.931008952
CV 2015,0.885918192
CW 2015,1.006382018
CX 2015,1.001511791
CY 2015,0.912506196
CZ 2015,1.01893228
DE 2015,1.010505643
DJ 2015,1.000803947
DK 2015,1.006382018
DM 2015,0.912963584
DO 2015,0.99291564
DZ 2015,1.035559
EC 2015,0.927089523
EE 2015,0.828995754
EG 2015,1.504563991
EH 2015,0.944844452
ER 2015,0.725158127
ES 2015,0.999822255
ET 2015,1.012898519
EU Institutions 2015,1.004663149
FI 2015,1.003002705
FJ 2015,0.95661013
FK 2015,0.901465121
FM 2015,0.853525848
FO 2015,1.006382018
FR 2015,0.998835001
GA 2015,0.909035732
GB 2015,0.901465121
GD 2015,0.969689487
GE 2015,0.943768611
GF 2015,0.998835001
GG 2015,0.901465121
GH 2015,0.857569043
GI 2015,0.901465121
GL 2015,1.006382018
GM 2015,0.938545849
GN 2015,1.023256423
GP 2015,0.998835001
GQ 2015,0.775103453
GR 2015,0.994385114
GS 2015,0.901465121
GT 2015,0.896642947
GU 2015,1.010935025
GW 2015,0.858397673
GY 2015,0.896501105
HK 2015,0.926775107
HM 2015,1.001511791
HN 2015,0.989458255
HR 2015,0.888174259
HT 2015,0.938519029
HU 2015,1.001507805
ID 2015,0.95600727
IE 2015,0.989252954
IL 2015,0.89093408
IM 2015,0.901465121
IN 2015,0.96866254
IO 2015,0.901465121
IQ 2015,0.911301677
IR 2015,0.953428111
IS 2015,1.112231401
IT 2015,1.00536616
JE 2015,0.901465121
JM 2015,0.933009115
JO 2015,0.96076895
JP 2015,1.115090075
KE 2015,0.854641301
KG 2015,0.936275756
KH 2015,0.901658781
KI 2015,1.058329247
KM 2015,0.889114274
KN 2015,0.930030946
KP 2015,1
KR 2015,0.994051974
KW 2015,0.803645016
KY 2015,0.901465121
KZ 2015,1.095062523
LA 2015,0.983604375
LB 2015,0.905176256
LC 2015,0.91529691
LI 2015,0.97086804
LK 2015,1.028814543
LR 2015,0.981420018
LS 2015,0.866237649
LT 2015,0.845105755
LU 2015,1.006395393
LV 2015,0.858714913
LY 2015,0.646038064
MA 2015,0.944844452
MC 2015,0.998835001
MD 2015,0.737298858
ME 2015,0.820719182
MF 2015,0.998835001
MG 2015,0.911085348
MH 2015,0.893422379
MK 2015,0.85038229
ML 2015,0.901839559
MM 2015,1.013473039
MN 2015,0.981062498
MO 2015,0.704412796
MP 2015,1.010935025
MQ 2015,0.998835001
MR 2015,0.972536783
MS 2015,0.901465121
MT 2015,0.920234928
MU 2015,0.917835401
MV 2015,0.901336803
MW 2015,0.988395674
MX 2015,1.040876017
MY 2015,0.975464657
MZ 2015,1.245864374
NA 2015,0.853212651
NC 2015,0.998835001
NE 2015,0.892086767
NF 2015,1.001511791
NG 2015,1.267450114
NI 2015,1.115408017
NL 2015,1.001578726
NO 2015,0.949107063
NP 2015,0.82927473
NR 2015,0.940681292
NU 2015,1.016217143
NZ 2015,1.016217143
OM 2015,0.958497386
PA 2015,0.971908043
PE 2015,0.94060855
PF 2015,0.998835001
PG 2015,1.090718622
PH 2015,1.070007245
PK 2015,1.003296134
PL 2015,0.958910361
PM 2015,0.998835001
PN 2015,0.901465121
PR 2015,0.972153574
PS 2015,0.96851169
PT 2015,1.014327875
PW 2015,1.056847953
PY 2015,1.007824044
QA 2015,0.908925616
RE 2015,0.998835001
RO 2015,0.86587695
RS 2015,0.840635267
RU 2015,0.819460578
RW 2015,1.065850459
SA 2015,0.87395046
SB 2015,0.908049362
SC 2015,0.991110145
SD 2015,2.712479849
SE 2015,1.001922479
SG 2015,0.929197893
SH 2015,0.901465121
SI 2015,1.004567528
SJ 2015,0.949107063
SK 2015,0.992300759
SL 2015,0.906257213
SM 2015,0.915878979
SN 2015,0.892016785
SO 2015,0.857677352
SR 2015,1.236672496
SS 2015,2.497096182
ST 2015,0.846468091
SV 2015,0.965937069
SX 2015,1.006382018
SY 2015,1
SZ 2015,0.914085181
TC 2015,0.901465121
TD 2015,0.907477002
TF 2015,0.998835001
TG 2015,0.908448475
TH 2015,0.881155857
TJ 2015,1.272995006
TK 2015,1.016217143
TL 2015,1.322339645
TM 2015,1.057930019
TN 2015,1.129841143
TO 2015,1.064648654
Total DAC 2015,1.003037225
TR 2015,1.31130647
TT 2015,0.981180854
TV 2015,0.975560969
TW 2015,0.940646938
TZ 2015,0.98961398
UA 2015,0.658968016
UG 2015,1.129789605
UM 2015,1.010935025
US 2015,1.010935025
UY 2015,0.936029291
UZ 2015,1.930008877
VA 2015,1.00536616
VC 2015,0.971003774
VE 2015,2.156045773
VG 2015,0.901465121
VI 2015,1.010935025
VN 2015,0.953728366
VU 2015,0.899612954
WF 2015,0.998835001
WS 2015,1.093501974
XK 2015,0.915923877
YE 2015,1.072188059
YT 2015,0.998835001
ZA 2015,0.88859399
ZM 2015,0.877883011
ZW 2015,0.691441014
AD 2016,1.026120353
AE 2016,0.892803301
AF 2016,1.049840755
AG 2016,0.970609425
AI 2016,0.973517931
AL 2016,0.842429363
AM 2016,0.91367227
AO 2016,0.930201586
AQ 2016,1.019007845
AR 2016,1.078154096
AS 2016,1.019007845
AT 2016,1.03206859
AU 2016,1.066404785
AW 2016,0.96052695
AX 2016,1.027129417
AZ 2016,0.779804666
BA 2016,0.883675211
BB 2016,0.960592309
BD 2016,0.928532602
BE 2016,1.036388945
BF 2016,0.866536617
BG 2016,0.881979765
BH 2016,0.917697628
BI 2016,0.973545813
BJ 2016,0.911682573
BL 2016,1.026120353
BM 2016,0.973517931
BN 2016,0.830486499
BO 2016,0.915242409
BQ 2016,1.031229114
BR 2016,0.939395977
BS 2016,0.965807066
BT 2016,0.989652359
BV 2016,1.055009427
BW 2016,0.902136674
BY 2016,0.799411178
BZ 2016,0.956617378
CA 2016,1.04423882
CC 2016,1.066404785
CD 2016,0.835169699
CF 2016,0.899549078
CG 2016,0.75557655
CH 2016,0.996103687
CI 2016,0.954403797
CK 2016,1.055435445
CL 2016,0.864355407
CM 2016,0.914010063
CN 2016,0.932644236
CO 2016,0.883953884
CR 2016,1.024596942
CU 2016,0.934793487
CV 2016,0.913453932
CW 2016,1.033940073
CX 2016,1.066404785
CY 2016,0.932334802
CZ 2016,1.060381059
DE 2016,1.035086071
DJ 2016,0.995258855
DK 2016,1.033940073
DM 2016,0.999793711
DO 2016,0.987829613
DZ 2016,0.962839301
EC 2016,0.9322119
EE 2016,0.847443158
EG 2016,1.442535266
EH 2016,0.922886539
ER 2016,0.796471334
ES 2016,1.031994285
ET 2016,1.055442912
EU Institutions 2016,1.030629917
FI 2016,1.027129417
FJ 2016,0.962323788
FK 2016,0.973517931
FM 2016,0.85648344
FO 2016,1.033940073
FR 2016,1.026120353
GA 2016,0.853000134
GB 2016,0.973517931
GD 2016,0.970040945
GE 2016,0.92778785
GF 2016,1.026120353
GG 2016,0.973517931
GH 2016,0.938740237
GI 2016,0.973517931
GL 2016,1.033940073
GM 2016,0.960241841
GN 2016,0.964215715
GP 2016,1.026120353
GQ 2016,0.726816103
GR 2016,1.025510525
GS 2016,0.973517931
GT 2016,0.927104328
GU 2016,1.019007845
GW 2016,0.909436865
GY 2016,0.953403768
HK 2016,0.938740318
HM 2016,1.066404785
HN 2016,0.986379543
HR 2016,0.903213693
HT 2016,0.847039271
HU 2016,1.062614093
ID 2016,0.98676307
IE 2016,1.023301562
IL 2016,0.926583983
IM 2016,0.973517931
IN 2016,0.976608692
IO 2016,0.973517931
IQ 2016,0.876144371
IR 2016,1.043738357
IS 2016,1.136535235
IT 2016,1.025795395
JE 2016,0.973517931
JM 2016,0.917194024
JO 2016,0.966770878
JP 2016,0.967654134
KE 2016,0.873847828
KG 2016,0.919336442
KH 2016,0.940829074
KI 2016,0.998979887
KM 2016,0.921648487
KN 2016,0.968389348
KP 2016,1
KR 2016,1.049745755
KW 2016,0.763016258
KY 2016,0.973517931
KZ 2016,0.805613412
LA 2016,1.007120164
LB 2016,0.924256074
LC 2016,0.936541675
LI 2016,0.996103687
LK 2016,1.001593909
LR 2016,1.012566589
LS 2016,0.85235283
LT 2016,0.860873856
LU 2016,1.041042747
LV 2016,0.851373378
LY 2016,0.666976075
MA 2016,0.922886539
MC 2016,1.026120353
MD 2016,0.770963434
ME 2016,0.856719155
MF 2016,1.026120353
MG 2016,0.924420574
MH 2016,0.955455487
MK 2016,0.868273193
ML 2016,0.910300283
MM 2016,1.003870602
MN 2016,0.912350553
MO 2016,0.898930499
MP 2016,1.019007845
MQ 2016,1.026120353
MR 2016,0.938347125
MS 2016,0.973517931
MT 2016,0.887541547
MU 2016,0.927291509
MV 2016,0.93356463
MW 2016,0.819638269
MX 2016,0.927969506
MY 2016,0.927899094
MZ 2016,0.873614239
NA 2016,0.779099035
NC 2016,1.026120353
NE 2016,0.891800353
NF 2016,1.066404785
NG 2016,1.010183384
NI 2016,1.108561709
NL 2016,1.031229114
NO 2016,1.055009427
NP 2016,0.794173651
NR 2016,0.934080298
NU 2016,1.055435445
NZ 2016,1.055435445
OM 2016,0.875542914
PA 2016,0.984907296
PE 2016,0.921015369
PF 2016,1.026120353
PG 2016,0.952009574
PH 2016,1.050581185
PK 2016,0.986647845
PL 2016,1.064061426
PM 2016,1.026120353
PN 2016,0.973517931
PR 2016,0.991599069
PS 2016,0.992021693
PT 2016,1.034934498
PW 2016,1.027744979
PY 2016,0.974738879
QA 2016,0.822598977
RE 2016,1.026120353
RO 2016,0.88327831
RS 2016,0.84684449
RU 2016,0.789070383
RW 2016,1.002449883
SA 2016,0.827501363
SB 2016,0.943677653
SC 2016,0.978780309
SD 2016,2.553995672
SE 2016,1.023077419
SG 2016,0.932585301
SH 2016,0.973517931
SI 2016,1.035509326
SJ 2016,1.055009427
SK 2016,1.03229572
SL 2016,0.994205612
SM 2016,0.923780702
SN 2016,0.898075815
SO 2016,0.889372581
SR 2016,0.846734248
SS 2016,0.591609723
ST 2016,0.890515432
SV 2016,0.972124175
SX 2016,1.033940073
SY 2016,1
SZ 2016,0.842383592
TC 2016,0.973517931
TD 2016,0.814057259
TF 2016,1.026120353
TG 2016,0.92175755
TH 2016,0.877921009
TJ 2016,1.062954802
TK 2016,1.055435445
TL 2016,0.887420489
TM 2016,1.003913594
TN 2016,1.081053244
TO 2016,0.945614531
Total DAC 2016,1.01633676
TR 2016,1.241722462
TT 2016,0.856800142
TV 2016,0.92040955
TW 2016,0.94334486
TZ 2016,0.979316004
UA 2016,0.748998208
UG 2016,0.956408571
UM 2016,1.019007845
US 2016,1.019007845
UY 2016,0.922301763
UZ 2016,1.794730355
VA 2016,1.025795395
VC 2016,0.982396202
VE 2016,1.984002446
VG 2016,0.973517931
VI 2016,1.019007845
VN 2016,0.949693812
VU 2016,0.950577157
WF 2016,1.026120353
WS 2016,1.063425
XK 2016,0.917415883
YE 2016,0.934828532
YT 2016,1.026120353
ZA 2016,0.819326125
ZM 2016,0.841389186
ZW 2016,0.699276111
AD 2017,1.056838627
AE 2017,0.916403533
AF 2017,1.070596861
AG 2017,0.94013289
AI 2017,1.055665223
AL 2017,0.895398941
AM 2017,0.99669656
AO 2017,1.153124427
AQ 2017,1.022458803
AR 2017,1.269249727
AS 2017,1.022458803
AT 2017,1.064224352
AU 2017,0.989617768
AW 2017,0.975049771
AX 2017,1.06215891
AZ 2017,0.868144908
BA 2017,0.915827907
BB 2017,0.968098124
BD 2017,0.977700022
BE 2017,1.06423276
BF 2017,0.92839034
BG 2017,0.927946892
BH 2017,0.974412772
BI 2017,1.049794447
BJ 2017,0.947506006
BL 2017,1.056838627
BM 2017,1.055665223
BN 2017,0.905795023
BO 2017,0.970079181
BQ 2017,1.070517564
BR 2017,1.110677946
BS 2017,0.978590688
BT 2017,1.043419452
BV 2017,1.077225691
BW 2017,0.962161145
BY 2017,0.940496588
BZ 2017,0.99561109
CA 2017,1.021197593
CC 2017,0.989617768
CD 2017,0.835026082
CF 2017,0.973388645
CG 2017,0.748564537
CH 2017,1.013909681
CI 2017,0.9529724
CK 2017,0.984340759
CL 2017,0.943225961
CM 2017,0.93502341
CN 2017,0.95266633
CO 2017,0.954556713
CR 2017,1.00034489
CU 2017,0.985804138
CV 2017,0.928415711
CW 2017,1.048780212
CX 2017,0.989617768
CY 2017,0.946476262
CZ 2017,1.09595186
DE 2017,1.066797681
DJ 2017,0.983567496
DK 2017,1.048780212
DM 2017,0.879465614
DO 2017,0.978679638
DZ 2017,0.975876711
EC 2017,0.984943763
EE 2017,0.921934375
EG 2017,0.977343777
EH 2017,0.969803123
ER 2017,0.908249897
ES 2017,1.05668634
ET 2017,1.061350199
EU Institutions 2017,1.062319258
FI 2017,1.06215891
FJ 2017,1.019344633
FK 2017,1.055665223
FM 2017,0.936728618
FO 2017,1.048780212
FR 2017,1.056838627
GA 2017,0.887885574
GB 2017,1.055665223
GD 2017,0.992583513
GE 2017,0.967212894
GF 2017,1.056838627
GG 2017,1.055665223
GH 2017,0.973224351
GI 2017,1.055665223
GL 2017,1.048780212
GM 2017,0.966138334
GN 2017,1.044089549
GP 2017,1.056838627
GQ 2017,0.872075522
GR 2017,1.052287582
GS 2017,1.055665223
GT 2017,0.990402827
GU 2017,1.022458803
GW 2017,0.978334158
GY 2017,0.935854857
HK 2017,0.97837862
HM 2017,0.989617768
HN 2017,1.009884425
HR 2017,0.935781881
HT 2017,0.88087897
HU 2017,1.061143984
ID 2017,1.023706027
IE 2017,1.048913151
IL 2017,0.986936852
IM 2017,1.055665223
IN 2017,1.045469887
IO 2017,1.055665223
IQ 2017,0.850012872
IR 2017,0.987857078
IS 2017,1.007915567
IT 2017,1.062238664
JE 2017,1.055665223
JM 2017,0.95169844
JO 2017,0.984346689
JP 2017,1.014333926
KE 2017,0.939468
KG 2017,0.996556971
KH 2017,0.967153374
